Student_ID,WAEC_Subjects,WAEC_Grades,JAMB_Subjects,JAMB_Score,JAMB_Cutoff,Post_UTME_Score,Aggregate_Score,Course_Cutoff,Admitted_Course
f03b6ee1,"Chemistry, Civic Education, Biology, Economics, English Language","C6, E8, F9, F9, C5","Geography, Physics, Chemistry, Biology",196,160,86,67.5,50,B.Sc Biology Education
f2c36ae6,"Agricultural Science, Financial Accounting, Literature in English, Chemistry, Physics","D7, A1, C5, C5, F9","Government, Economics, Mathematics, Commerce",289,150,59,65.62,56.75,ND Chemical Engineering
05ca62ff,"English Language, Chemistry, Geography, Mathematics, Biology","E8, E8, C4, F9, C4","Geography, Government, Commerce, Physics",280,150,71,70.5,61.75,ND Computer Science
1fad300b,"Mathematics, Agricultural Science, Commerce, Economics, Physics","E8, D7, B2, F9, E8","Government, Chemistry, English Language, Physics",267,160,55,60.88,50,B.Sc Mathematics Education
3b376bcd,"Mathematics, Physics, Civic Education, Biology, Economics","B2, D7, E8, F9, C4","Biology, Government, Physics, Mathematics",255,150,31,47.38,59.25,None
3f92f697,"English Language, Civic Education, Chemistry, Commerce, Physics","D7, B3, A1, C4, F9","English Language, Economics, Geography, Chemistry",156,160,30,34.5,50,None
8496b758,"Physics, Economics, Government, Financial Accounting, Civic Education","C5, E8, F9, E8, C4","Physics, Biology, Economics, Commerce",206,150,32,41.75,55.88,None
66fd4a64,"Economics, Chemistry, Physics, Literature in English, Government","F9, C5, C6, C4, B3","Government, Literature in English, Geography, Physics",340,150,46,65.5,63.25,ND Public Administration
1f6c7952,"Financial Accounting, Civic Education, Economics, Agricultural Science, Physics","C4, B2, D7, C4, B2","English Language, Mathematics, Physics, Geography",346,150,80,83.25,63.25,ND Public Administration
341e73ab,"Biology, Civic Education, English Language, Economics, Literature in English","B2, C5, D7, A1, E8","Government, Literature in English, Commerce, Economics",207,160,32,41.88,50,None
e138e848,"Economics, Biology, Commerce, Government, Civic Education","C4, E8, C4, A1, C5","Government, English Language, Commerce, Chemistry",217,150,85,69.62,54.75,ND Marine Engineering
f635b02c,"Government, Biology, Commerce, Civic Education, Geography","B3, B2, B2, C4, C4","Mathematics, Biology, English Language, Chemistry",211,150,97,74.88,54,ND Hospitality Management
d49207de,"Economics, Mathematics, Literature in English, Civic Education, Commerce","D7, C6, F9, C5, B2","Economics, Government, Physics, Mathematics",274,150,82,75.25,64.38,ND Science Laboratory Technology
3a37eeb8,"Literature in English, Financial Accounting, Biology, Economics, Physics","A1, D7, C4, F9, D7","English Language, Commerce, Literature in English, Biology",174,150,92,67.75,50.63,ND Building Technology
870c8581,"Chemistry, English Language, Financial Accounting, Physics, Geography","A1, C4, B3, C5, C6","Chemistry, Geography, Literature in English, Mathematics",174,160,62,52.75,50,B.Sc Physics Education
b9df05d6,"Mathematics, Literature in English, Physics, Geography, English Language","C4, D7, D7, D7, D7","Geography, Biology, Mathematics, Commerce",292,150,96,84.5,50,ND Welding & Fabrication
9e64053f,"English Language, Mathematics, Agricultural Science, Civic Education, Financial Accounting","B2, C4, C6, D7, C5","Chemistry, Literature in English, Economics, Biology",231,150,21,39.38,50,None
23873ddb,"Chemistry, Agricultural Science, Government, Economics, Civic Education","C5, E8, F9, C6, C6","Physics, Literature in English, Geography, Commerce",329,150,40,61.12,54,ND Hospitality Management
fb826b9b,"Biology, Commerce, Financial Accounting, Geography, Agricultural Science","C4, B3, B2, C4, B3","Physics, Chemistry, English Language, Mathematics",214,150,62,57.75,58.5,None
120d5124,"Literature in English, Chemistry, Civic Education, English Language, Commerce","B3, C4, F9, C5, C5","Literature in English, English Language, Physics, Geography",268,150,63,65,50,ND Library &  Information Science
87383944,"Physics, Biology, Chemistry, Geography, Government","C6, E8, C4, F9, C6","Physics, Government, Economics, Literature in English",280,160,70,70,50,B.Sc Industrial Technical Education
d11453e8,"Civic Education, Literature in English, Mathematics, Government, Chemistry","B2, F9, B3, F9, C5","Government, Economics, Biology, Commerce",270,150,46,56.75,50,ND Agricultural Technology
2f37217e,"Mathematics, Agricultural Science, English Language, Chemistry, Commerce","C6, E8, C6, F9, F9","English Language, Chemistry, Physics, Biology",209,150,77,64.62,56.75,ND Chemical Engineering
44ae69ed,"Biology, Geography, Agricultural Science, Financial Accounting, Commerce","A1, B3, C4, D7, E8","Chemistry, Literature in English, Biology, English Language",265,150,74,70.12,58,ND Architectural Technology
2de43427,"Literature in English, Agricultural Science, Chemistry, Financial Accounting, Mathematics","C5, B3, B2, C5, B3","Biology, Commerce, Physics, Literature in English",185,150,45,45.62,59.75,None
9c9c9897,"Financial Accounting, Economics, Agricultural Science, Chemistry, English Language","E8, A1, C5, F9, A1","Biology, Commerce, Economics, Government",200,150,38,44,54,None
cd768d55,"Commerce, Physics, Chemistry, Agricultural Science, Government","E8, A1, C4, C4, B2","Biology, Mathematics, Economics, English Language",208,150,29,40.5,56.25,None
a8b39702,"Civic Education, English Language, Economics, Commerce, Geography","D7, C5, C5, B3, E8","Commerce, Geography, Economics, Physics",255,150,53,58.38,56.75,ND Chemical Engineering
3566138,"Literature in English, Geography, Commerce, Mathematics, Civic Education","C5, C6, B3, C6, C5","Geography, Literature in English, Physics, Commerce",303,150,57,66.38,63.25,ND Public Administration
ce1aba34,"Literature in English, Government, Biology, English Language, Agricultural Science","A1, C6, E8, C6, C4","Chemistry, Literature in English, Mathematics, Economics",214,150,27,40.25,61.75,None
29f18390,"Agricultural Science, English Language, Commerce, Government, Geography","E8, C6, B3, E8, F9","Mathematics, Commerce, Literature in English, Physics",294,150,80,76.75,56.75,ND Chemical Engineering
eb6f6c8b,"English Language, Literature in English, Commerce, Civic Education, Financial Accounting","C6, D7, B2, B2, C5","Literature in English, Mathematics, Commerce, Geography",245,150,94,77.62,61.5,ND Electrical & Electronics Engineering
39d561df,"Financial Accounting, Biology, Civic Education, Government, Agricultural Science","B2, B2, C6, B3, B2","Biology, Mathematics, Government, Economics",264,150,98,82,50,ND Metallurgical Engineering
5b80aaca,"Economics, Financial Accounting, Agricultural Science, Literature in English, Physics","F9, B3, A1, B2, C5","Physics, Mathematics, Biology, Economics",202,150,55,52.75,50.88,ND Agricultural & Bio-Environmental Engineering
7daa8da3,"Government, Biology, Financial Accounting, Chemistry, Literature in English","C5, C4, D7, F9, C5","Physics, Chemistry, Literature in English, Commerce",226,150,32,44.25,56.75,None
b9e486b1,"Financial Accounting, Civic Education, Government, Chemistry, Geography","C5, B2, A1, F9, E8","Government, Chemistry, Commerce, Mathematics",214,150,75,64.25,57.38,ND Mechanical Engineering
91de9523,"Mathematics, Financial Accounting, Economics, Chemistry, Government","C5, C5, A1, E8, F9","Government, Biology, Economics, Literature in English",251,150,25,43.88,51.5,None
a8928712,"Literature in English, Commerce, Government, Biology, Financial Accounting","C4, C6, D7, C4, E8","Government, Biology, Chemistry, Literature in English",332,150,66,74.5,58.5,ND General Art
b860d792,"Economics, Biology, Chemistry, Mathematics, Agricultural Science","B3, B2, A1, A1, C6","Commerce, Economics, Physics, Chemistry",237,150,46,52.62,54.38,None
8d2a4036,"Literature in English, Biology, Mathematics, Commerce, Economics","C5, F9, B2, D7, F9","Physics, Commerce, Literature in English, English Language",255,150,86,74.88,64.38,ND Science Laboratory Technology
f7c08199,"Mathematics, Government, Civic Education, Financial Accounting, Biology","C6, E8, A1, F9, C6","Government, Physics, Literature in English, Geography",170,150,95,68.75,56.75,ND Chemical Engineering
6.18E+44,"Commerce, Financial Accounting, Literature in English, Physics, Civic Education","E8, D7, C5, B3, C4","Economics, Literature in English, Physics, Chemistry",186,150,44,45.25,56.13,None
8818f287,"Economics, Financial Accounting, Geography, Mathematics, Biology","D7, B3, C5, C5, A1","Biology, Physics, Commerce, Literature in English",302,150,66,70.75,50,ND Statistics
c831adbb,"Financial Accounting, Commerce, Economics, English Language, Geography","C4, C6, D7, B3, B3","Commerce, Geography, Literature in English, Government",156,160,76,57.5,50,None
35469de5,"Economics, Chemistry, Agricultural Science, Financial Accounting, Government","C6, D7, B3, F9, C5","English Language, Commerce, Physics, Literature in English",156,150,64,51.5,50,ND Surveying & Geo-Informatics
15a2522e,"Financial Accounting, Agricultural Science, Civic Education, English Language, Geography","C6, C6, D7, E8, C4","Geography, Government, Biology, Economics",301,150,56,65.62,56.13,ND Civil Engineering
6e2b5f83,"Commerce, Civic Education, Mathematics, Government, English Language","D7, C6, C4, B2, F9","Literature in English, Geography, Biology, Physics",347,150,43,64.88,50,ND Printing Technology
abdaf6a3,"Economics, Commerce, Government, Civic Education, Mathematics","C4, C4, C4, A1, B2","Economics, Commerce, English Language, Chemistry",235,150,80,69.38,56.5,ND Office Technology & Mgt
a1aa57d1,"Agricultural Science, Geography, Financial Accounting, Chemistry, Physics","B2, B2, B3, E8, D7","Economics, Government, Commerce, Biology",157,150,52,45.62,54.75,None
9225720f,"Chemistry, Economics, Agricultural Science, Financial Accounting, Mathematics","C4, C4, C5, B3, E8","Mathematics, Commerce, Physics, Biology",270,150,38,52.75,56.13,None
5f90a7c8,"Economics, Government, Commerce, Financial Accounting, English Language","F9, B3, C5, D7, B3","Literature in English, English Language, Biology, Government",266,150,42,54.25,63.25,None
6bb35bc5,"English Language, Civic Education, Literature in English, Financial Accounting, Economics","A1, F9, C5, C4, B3","Government, Mathematics, Commerce, Economics",204,160,96,73.5,50,B.Sc Computer Education
4730ed4c,"Financial Accounting, Economics, Geography, Government, Biology","F9, F9, E8, D7, D7","Physics, Chemistry, Mathematics, Government",292,160,41,57,50,B.Sc Biology Education
fd40d3d6,"English Language, Geography, Government, Financial Accounting, Agricultural Science","E8, F9, D7, C5, B3","Physics, Government, Chemistry, Commerce",192,150,74,61,51.5,ND Industrial Maintenance Engineering
da6e5a77,"Civic Education, Economics, Chemistry, Government, Biology","C5, C6, C6, C4, B3","English Language, Commerce, Biology, Chemistry",213,150,31,42.12,50,None
ffa6eefe,"Literature in English, English Language, Government, Mathematics, Agricultural Science","E8, C5, D7, E8, D7","Economics, Biology, Geography, Literature in English",306,160,45,60.75,50,B.Sc Home Economics Education.
27d9cd3b,"Literature in English, Chemistry, Biology, Government, Financial Accounting","F9, B2, F9, F9, B3","Mathematics, Commerce, Economics, English Language",221,150,28,41.62,50,None
8b6b8734,"Biology, Literature in English, Civic Education, Agricultural Science, Chemistry","A1, E8, B3, F9, C4","Biology, English Language, Geography, Chemistry",242,150,38,49.25,54.88,None
8ef8e8eb,"English Language, Civic Education, Biology, Government, Physics","D7, B3, C4, C4, B3","Physics, Economics, Commerce, Literature in English",187,150,63,54.88,50,ND Statistics
57867a8e,"Government, Economics, Civic Education, Literature in English, English Language","C5, D7, E8, D7, B3","English Language, Geography, Physics, Chemistry",336,150,76,80,50,ND Urban & Regional Planning
8141666d,"Physics, Literature in English, Civic Education, Chemistry, Biology","C5, C5, C5, F9, D7","Geography, English Language, Government, Chemistry",176,150,93,68.5,58,ND Architectural Technology
b7d408c7,"Agricultural Science, Physics, Commerce, Economics, Mathematics","C4, C6, D7, F9, A1","Literature in English, English Language, Commerce, Chemistry",172,150,53,48,54.75,None
0b8bb00f,"Government, Mathematics, Physics, Agricultural Science, English Language","A1, F9, D7, C6, E8","Mathematics, Economics, Geography, Commerce",294,150,90,81.75,61.75,ND Computer Science
f67fc0ba,"Literature in English, Geography, Civic Education, Mathematics, Chemistry","C5, B3, C4, B2, C5","Commerce, Mathematics, Biology, Government",251,150,40,51.38,50,ND Agricultural Technology
2286ce26,"Literature in English, Agricultural Science, Civic Education, Physics, Geography","B2, C4, E8, F9, D7","English Language, Commerce, Chemistry, Geography",261,150,60,62.62,50,ND Welding & Fabrication
7a739385,"English Language, Literature in English, Government, Geography, Biology","C6, B3, C6, D7, C4","Mathematics, Physics, Chemistry, Biology",262,150,29,47.25,58.5,None
46a75148,"Financial Accounting, Geography, Government, Literature in English, Commerce","C6, B3, F9, B2, B2","English Language, Chemistry, Literature in English, Physics",335,150,60,71.88,50,ND Textile Technology
a6d3d2a0,"Chemistry, Financial Accounting, English Language, Geography, Commerce","C5, E8, B3, D7, F9","English Language, Geography, Biology, Commerce",275,150,24,46.38,50,None
00de2204,"Commerce, Financial Accounting, Geography, Agricultural Science, Economics","A1, C4, F9, E8, C5","Commerce, English Language, Mathematics, Government",185,150,22,34.12,61.75,None
dc16c23b,"Government, Chemistry, Mathematics, Geography, English Language","F9, C4, C5, C5, C6","Commerce, Physics, Government, Biology",277,160,40,54.62,50,B.Sc Biology Education
07e372d0,"Government, Economics, Geography, Biology, Chemistry","F9, C6, C5, B3, A1","Chemistry, Economics, Mathematics, Commerce",297,150,31,52.62,59.75,None
2d3c6290,"Civic Education, Geography, Chemistry, Commerce, Biology","F9, B2, F9, F9, C5","Biology, Government, Physics, Economics",314,150,86,82.25,50,ND Urban & Regional Planning
